,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
8090,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,74700,24233,,,0
8147,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,75600,24247,,,0
8196,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,76500,24259,,,0
8241,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,77400,24260,,,0
8289,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,78300,24270,,,0
8330,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,79200,24270,,,0
8376,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,80100,24270,,,0
8439,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,81000,24276,,,0
8502,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,81900,24276,,,0
8553,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,82800,24276,,,0
8601,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,83700,24276,,,0
8662,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,84600,24276,,,0
8745,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,85500,24280,,,0
8803,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.132600,,52,86400,24280,,,0
155,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,900,2071,,,0
167,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,1800,2072,,,0
182,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,2700,2074,,,0
792,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,3600,2074,,,0
804,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,4500,2074,,,0
812,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,5400,2074,,,0
836,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,6300,2074,,,0
1217,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,7200,2074,,,0
1227,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,8100,2074,,,0
1594,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,9000,2074,,,0
1607,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,9900,2074,,,0
1844,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,10800,2074,,,0
1857,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,11700,2074,,,0
2058,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,12600,2074,,,0
2222,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,13500,2074,,,0
2396,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,14400,2074,,,0
2638,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,15300,2074,,,0
2645,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,16200,2078,,,0
2894,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,17100,2079,,,0
2905,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,18000,2079,,,0
3260,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,18900,2079,,,0
3268,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,19800,2079,,,0
3580,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,20700,2079,,,0
3599,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,21600,2079,,,0
3910,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,22500,2079,,,0
3923,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,23400,2079,,,0
4358,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,24300,2079,,,0
4369,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,25200,2079,,,0
4389,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,26100,2079,,,0
4401,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,27000,2079,,,0
4980,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,27900,2079,,,0
4981,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,28800,2079,,,0
5008,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,29700,2079,,,0
5025,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,30600,2079,,,0
5851,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,31500,2079,,,0
5852,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,32400,2079,,,0
5868,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,33300,2079,,,0
5883,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,34200,2079,,,0
5895,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,35100,2080,,,0
5909,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,36000,2080,,,0
5933,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,36900,2080,,,0
13001,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,37800,2080,,,0
13003,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,38700,2080,,,0
13005,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,39600,2080,,,0
13075,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,40500,2080,,,0
13076,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,41400,2080,,,0
13077,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,42300,2080,,,0
13091,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,43200,2080,,,0
13098,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,44100,2080,,,0
13101,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,45000,2080,,,0
13108,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,45900,2080,,,0
13133,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,46800,2080,,,0
13140,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,47700,2080,,,0
13197,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,48600,2080,,,0
13248,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,49500,2080,,,0
13258,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,50400,2080,,,0
13266,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,51300,2080,,,0
13316,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,52200,2080,,,0
13395,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,53100,2080,,,0
13443,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,54000,2080,,,0
13517,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,54900,2081,,,0
13601,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,55800,2082,,,0
13654,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,56700,2083,,,0
13660,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,57600,2083,,,0
13676,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,58500,2083,,,0
13684,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,59400,2083,,,0
13694,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,60300,2083,,,0
13709,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,61200,2083,,,0
13812,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,62100,2083,,,0
13817,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,63000,2083,,,0
13885,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,63900,2083,,,0
13904,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,64800,2083,,,0
13981,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,65700,2083,,,0
13990,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,66600,2083,,,0
14008,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,67500,2083,,,0
14016,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,68400,2083,,,0
14025,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,69300,2083,,,0
14086,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,70200,2083,,,0
14110,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,71100,2083,,,0
14115,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,72000,2083,,,0
14121,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,72900,2083,,,0
14202,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,73800,2083,,,0
14204,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,74700,2083,,,0
14207,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,75600,2083,,,0
14223,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,76500,2083,,,0
14227,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,77400,2083,,,0
14231,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,78300,2083,,,0
14235,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,79200,2083,,,0
14297,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,80100,2083,,,0
14330,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,81000,2083,,,0
14352,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,81900,2083,,,0
14360,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,82800,2083,,,0
14362,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,83700,2083,,,0
14363,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,84600,2083,,,0
14365,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,85500,2083,,,0
14368,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.512435,,53,86400,2083,,,0
3,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,900,1998,,,0
389,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,1800,2073,,,0
394,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,2700,2073,,,0
398,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,3600,2076,,,0
787,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,4500,2078,,,0
808,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,5400,2078,,,0
824,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,6300,2078,,,0
1222,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,7200,2078,,,0
1237,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,8100,2081,,,0
1595,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,9000,2081,,,0
1608,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,9900,2081,,,0
1847,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,10800,2081,,,0
1859,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,11700,2081,,,0
2059,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,12600,2082,,,0
2224,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,13500,2082,,,0
2379,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,14400,2082,,,0
2634,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,15300,2082,,,0
2643,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,16200,2082,,,0
2885,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,17100,2082,,,0
2886,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,18000,2082,,,0
3249,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,18900,2082,,,0
3270,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,19800,2082,,,0
3569,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,libpng-1.2.56,2022-01-06 06:49:26.004396,,54,20700,2082,,,0
